id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,winddir,windgust,windspeed,venue_city,home_country_id
16840182,2020-12-18T20:30:00,52.457687,13.567712,2.8,0.0,,87.14,,2020-12-18T15:52:34+01:00,65.0,4.7,3.2,Berlin,11
16840183,2020-12-19T15:30:00,51.553673,7.07057,13.1,0.0,,71.55,,2020-12-19T16:23:40+01:00,219.0,18.2,6.0,Gelsenkirchen,11
16840184,2020-12-19T15:30:00,50.001053,8.245478,7.3,0.0,,92.72,,2020-12-19T16:26:32+01:00,50.0,1.4,0.0,Mainz,11
16840185,2020-12-19T15:30:00,48.322971,10.885949,0.6,0.0,,89.02,,2020-12-19T16:23:30+01:00,11.0,4.7,0.0,Augsburg,11
16840186,2021-01-03T18:00:00,48.218777,11.624748,0.0,0.0,,80.7,1012.4,2021-01-03T16:32:13+01:00,246.0,,3.1,Munich,11
16840187,2021-01-03T15:30:00,51.492493,7.451885,2.5,0.0,,87.46,,2021-01-03T16:34:19+01:00,19.0,18.4,4.8,Dortmund,11
16840188,2021-01-02T15:30:00,36.51455,-4.88741,10.8,0.0,25.0,39.16,,2021-01-02T18:15:44+01:00,330.0,22.3,9.9,Marbella,11
16840189,2021-01-02T15:30:00,50.068779,8.64629,6.2,0.0,,72.9,,2021-01-02T16:35:07+01:00,194.0,0.0,0.0,Frankfurt am Main,11
16840190,2021-01-02T18:30:00,52.514477,13.239358,2.8,0.0,,89.21,,2021-01-02T16:04:53+01:00,89.0,4.7,1.4,Berlin,11
16840191,2021-01-02T15:30:00,50.933445,6.876095,1.0,0.0,100.0,93.03,,2021-01-02T16:38:11+01:00,220.0,,4.4,Cologne,11
16840192,2021-01-02T15:30:00,53.066394,8.837628,3.8,0.0,,94.59,,2021-01-02T16:19:35+01:00,235.0,2.9,2.1,Bremen,11
16840193,2021-01-02T15:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840194,2021-01-02T20:30:00,48.791527,9.230742,1.5,0.0,,85.96,,2021-01-02T16:38:22+01:00,31.0,4.3,1.1,Stuttgart,11
16840195,2021-01-09T18:30:00,51.345833,12.348056,1.2,0.0,,81.59,,2021-01-09T16:23:02+01:00,68.0,0.0,0.0,Leipzig,11
16840196,2021-01-08T20:30:00,51.175213,6.383958,0.5,0.0,93.0,100.0,,2021-01-08T16:46:20+01:00,350.0,,4.8,Mönchengladbach,11
16840197,2021-01-09T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840198,2021-01-09T15:30:00,52.514477,13.239358,2.8,0.0,,94.47,,2021-01-09T16:13:56+01:00,295.0,14.4,11.2,Freiburg im Breisgau,11
16840199,2021-01-09T15:30:00,52.457687,13.567712,2.3,0.0,,89.57,,2021-01-09T16:12:53+01:00,56.0,3.2,0.0,Berlin,11
16840200,2021-01-09T15:30:00,51.553673,7.07057,,0.0,,,,,,,,Gelsenkirchen,11
16840201,2021-01-09T15:30:00,50.001053,8.245478,2.3,0.0,,74.86,,2021-01-09T16:45:24+01:00,41.0,7.9,3.2,Mainz,11
16840202,2021-01-10T15:30:00,48.322971,10.885949,-2.2,0.0,,82.97,,2021-01-10T16:42:59+01:00,10.0,4.7,0.0,Augsburg,11
16840203,2021-01-10T18:00:00,52.031389,8.516944,2.0,0.0,,87.95,1023.4,2021-01-10T16:36:35+01:00,218.0,,7.5,Bielefeld,11
16840204,2021-01-17T15:30:00,48.218777,11.624748,-1.1,0.0,,86.27,,2021-01-17T16:49:59+01:00,281.0,1.4,0.0,Munich,11
16840205,2021-01-16T15:30:00,51.492493,7.451885,0.8,0.0,,76.27,,2021-01-16T16:52:24+01:00,207.0,9.9,3.2,Dortmund,11
16840206,2021-01-16T15:30:00,36.51455,-4.88741,15.5,0.0,,48.12,,2021-01-16T18:28:42+01:00,49.0,27.6,11.6,Marbella,11
16840207,2021-01-16T15:30:00,52.431561,10.803541,-0.1,0.0,,59.01,,2021-01-16T16:34:53+01:00,292.0,13.8,2.0,Wolfsburg,11
16840208,2021-01-17T18:00:00,50.068779,8.64629,0.1,0.0,0.0,92.07,1022.2,2021-01-17T16:54:59+01:00,212.0,,6.6,Frankfurt am Main,11
16840209,2021-01-15T20:30:00,52.457687,13.567712,-2.2,0.0,,73.3,,2021-01-15T16:22:03+01:00,40.0,4.7,1.4,Berlin,11
16840210,2021-01-16T15:30:00,50.933445,6.876095,-1.7,0.0,54.2,72.08,,2021-01-16T16:57:03+01:00,195.0,,14.5,Cologne,11
16840211,2021-01-16T15:30:00,53.066394,8.837628,0.4,0.0,,83.6,,2021-01-16T16:39:51+01:00,212.0,4.3,0.6,Bremen,11
16840212,2021-01-16T18:30:00,48.791527,9.230742,-1.9,0.0,,86.06,,2021-01-16T16:56:02+01:00,352.0,0.0,0.0,Stuttgart,11
16840213,2021-01-20T20:30:00,51.345833,12.348056,7.8,0.0,,59.7,,2021-01-20T16:39:55+01:00,111.0,9.9,9.4,Leipzig,11
16840214,2021-01-19T18:30:00,51.175213,6.383958,4.9,0.0,100.0,95.2,,2021-01-19T17:02:50+01:00,220.0,,30.3,Mönchengladbach,11
16840215,2021-01-19T20:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840216,2021-01-20T20:30:00,52.514477,13.239358,6.7,0.0,,72.99,,2021-01-20T16:31:32+01:00,193.0,28.8,16.2,Freiburg im Breisgau,11
16840217,2021-01-19T20:30:00,52.514477,13.239358,2.8,0.0,,97.89,,2021-01-19T16:29:48+01:00,201.0,20.9,11.2,Berlin,11
16840218,2021-01-20T18:30:00,51.553673,7.07057,,0.0,,,,,,,,Gelsenkirchen,11
16840219,2021-01-19T20:30:00,50.001053,8.245478,2.8,0.0,,87.3,,2021-01-19T16:59:57+01:00,209.0,9.7,3.2,Mainz,11
16840220,2021-01-20T20:30:00,48.322971,10.885949,-2.2,0.0,,86.16,,2021-01-20T16:56:59+01:00,5.0,0.0,0.0,Augsburg,11
16840221,2021-01-20T20:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840222,2021-01-22T20:30:00,51.175213,6.383958,0.2,0.0,26.7,90.26,,2021-01-22T17:07:49+01:00,210.0,,9.7,Mönchengladbach,11
16840223,2021-01-23T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840224,2021-01-24T18:00:00,36.51455,-4.88741,15.8,0.0,12.1,61.45,1017.0,2021-01-24T18:37:05+01:00,338.0,11.9,4.3,Marbella,11
16840225,2021-01-23T15:30:00,52.514477,13.239358,3.4,0.0,,91.84,,2021-01-23T16:36:50+01:00,270.0,13.0,9.7,Freiburg im Breisgau,11
16840226,2021-01-23T18:30:00,52.514477,13.239358,,0.0,,,,,,,,Berlin,11
16840227,2021-01-24T15:30:00,51.553673,7.07057,2.5,0.0,,89.78,,2021-01-24T17:07:04+01:00,226.0,7.1,2.2,Gelsenkirchen,11
16840228,2021-01-23T15:30:00,50.001053,8.245478,5.0,0.0,,90.02,,2021-01-23T17:06:22+01:00,176.0,13.0,7.9,Mainz,11
16840229,2021-01-23T15:30:00,48.322971,10.885949,3.4,0.0,,84.89,,2021-01-23T17:01:33+01:00,12.0,3.2,0.0,Augsburg,11
16840230,2021-01-23T15:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840231,2021-01-30T15:30:00,48.218777,11.624748,7.3,0.0,,73.1,,2021-01-30T17:09:56+01:00,238.0,16.2,7.9,Munich,11
16840232,2021-01-30T15:30:00,51.492493,7.451885,1.7,0.15,,79.73,,2021-01-30T17:16:25+01:00,79.0,21.1,7.9,Dortmund,11
16840233,2021-01-30T18:30:00,51.345833,12.348056,-0.5,0.0,,80.76,,2021-01-30T16:57:18+01:00,117.0,5.7,5.2,Leipzig,11
16840234,2021-01-31T18:00:00,52.431561,10.803541,-5.5,0.0,,89.65,1004.7,2021-01-31T17:01:38+01:00,130.0,,5.8,Wolfsburg,11
16840235,2021-01-30T15:30:00,50.068779,8.64629,3.9,0.0,,85.56,,2021-01-30T17:16:16+01:00,223.0,6.5,0.0,Frankfurt am Main,11
16840236,2021-01-30T15:30:00,52.457687,13.567712,0.0,0.0,,80.43,,2021-01-30T16:48:35+01:00,8.0,4.7,0.0,Berlin,11
16840237,2021-01-31T15:30:00,50.933445,6.876095,0.4,0.0,100.0,86.98,,2021-01-31T17:22:21+01:00,123.0,,14.6,Cologne,11
16840238,2021-01-30T15:30:00,53.066394,8.837628,-1.4,0.0,,89.16,,2021-01-30T17:05:21+01:00,17.0,0.0,0.0,Bremen,11
16840239,2021-01-29T20:30:00,48.791527,9.230742,7.1,0.0,,90.52,,2021-01-29T17:16:12+01:00,284.0,15.6,2.7,Stuttgart,11
16840240,2021-02-06T18:30:00,51.175213,6.383958,3.5,0.0,100.0,95.15,,2021-02-06T17:34:21+01:00,66.0,,25.1,Mönchengladbach,11
16840241,2021-02-06T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840242,2021-02-07T15:30:00,36.51455,-4.88741,14.9,0.0,50.0,52.57,,2021-02-07T18:52:06+01:00,268.0,22.5,8.5,Marbella,11
16840243,2021-02-06T15:30:00,52.514477,13.239358,0.0,0.0,,76.14,,2021-02-06T17:02:58+01:00,69.0,40.3,20.9,Freiburg im Breisgau,11
16840244,2021-02-05T20:00:00,52.514477,13.239358,-0.9,0.0,,89.81,1018.4,2021-02-05T17:01:04+01:00,89.0,,20.0,Berlin,11
16840245,2021-02-06T15:30:00,51.553673,7.07057,2.9,0.0,,90.68,,2021-02-06T17:30:31+01:00,3.0,13.0,6.6,Gelsenkirchen,11
16840246,2021-02-06T15:30:00,50.001053,8.245478,5.0,0.0,,98.62,,2021-02-06T17:30:08+01:00,82.0,17.6,6.5,Mainz,11
16840247,2021-02-06T15:30:00,48.322971,10.885949,7.3,0.0,,85.92,,2021-02-06T17:23:54+01:00,11.0,3.2,0.0,Augsburg,11
16840248,2021-03-10T18:30:00,52.031389,8.516944,8.9,0.0,,65.11,,2021-03-10T18:21:57+01:00,180.0,17.6,9.7,Bielefeld,11
16840249,2021-02-15T20:30:00,48.218777,11.624748,-0.5,0.0,,77.21,,2021-02-15T17:35:45+01:00,246.0,7.9,4.7,Munich,11
16840250,2021-02-13T15:30:00,51.492493,7.451885,,0.0,,,,,,,,Dortmund,11
16840251,2021-02-12T20:30:00,51.345833,12.348056,-8.0,0.0,,78.8,,2021-02-12T17:20:55+01:00,13.0,6.4,6.4,Leipzig,11
16840252,2021-02-13T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840253,2021-02-14T18:00:00,52.431561,10.803541,-7.4,0.0,0.0,80.11,1041.1,2021-02-14T17:28:12+01:00,149.0,,7.2,Wolfsburg,11
16840254,2021-02-14T15:30:00,50.068779,8.64629,5.6,0.0,,48.93,,2021-02-14T17:42:13+01:00,202.0,6.5,1.4,Frankfurt am Main,11
16840255,2021-02-13T18:30:00,52.457687,13.567712,-5.0,0.0,,82.43,,2021-02-13T17:15:10+01:00,168.0,3.2,1.4,Berlin,11
16840256,2021-02-13T15:30:00,53.066394,8.837628,,0.0,,,,,,,,Bremen,11
16840257,2021-02-13T15:30:00,48.791527,9.230742,,0.0,,,,,,,,Stuttgart,11
16840258,2021-02-20T15:30:00,51.175213,6.383958,16.7,0.0,,60.95,,2021-02-20T17:59:36+01:00,114.0,17.6,6.8,Mönchengladbach,11
16840259,2021-02-21T18:00:00,36.51455,-4.88741,12.0,0.0,88.0,73.08,,2021-02-21T19:06:31+01:00,344.0,9.7,3.6,Marbella,11
16840260,2021-02-20T15:30:00,52.514477,13.239358,13.4,0.0,,66.1,,2021-02-20T17:29:36+01:00,141.0,25.9,14.4,Freiburg im Breisgau,11
16840261,2021-02-20T15:30:00,50.068779,8.64629,16.7,0.0,,54.19,,2021-02-20T17:52:32+01:00,251.0,4.7,4.7,Frankfurt am Main,11
16840262,2021-02-21T15:30:00,52.514477,13.239358,17.8,0.0,,53.02,,2021-02-21T17:31:29+01:00,153.0,20.9,13.0,Berlin,11
16840263,2021-02-20T18:30:00,51.553673,7.07057,,0.0,,,,,,,,Gelsenkirchen,11
16840264,2021-02-20T15:30:00,50.933445,6.876095,17.3,0.0,,46.04,,2021-02-20T17:58:05+01:00,151.0,13.7,2.6,Cologne,11
16840265,2021-02-21T13:30:00,48.322971,10.885949,13.4,0.0,,62.14,,2021-02-21T17:48:07+01:00,13.0,7.9,3.2,Augsburg,11
16840266,2021-02-19T20:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840267,2021-02-27T15:30:00,48.218777,11.624748,7.4,0.0,,61.74,,2021-02-27T17:54:44+01:00,100.0,6.9,0.9,Munich,11
16840268,2021-02-27T15:30:00,51.492493,7.451885,5.8,0.0,,82.09,,2021-02-27T18:07:17+01:00,31.0,13.4,3.2,Dortmund,11
16840269,2021-02-27T18:30:00,51.345833,12.348056,4.8,0.0,,88.95,,2021-02-27T17:47:52+01:00,318.0,8.5,5.2,Leipzig,11
16840270,2021-02-28T18:00:00,51.037704,7.002651,12.0,0.0,0.0,57.14,1033.9,2021-02-28T18:11:26+01:00,286.0,,12.9,Leverkusen,11
16840271,2021-02-27T15:30:00,52.431561,10.803541,6.2,0.0,,84.61,,2021-02-27T17:52:33+01:00,0.0,13.0,4.7,Wolfsburg,11
16840272,2021-02-28T13:30:00,52.457687,13.567712,2.8,0.0,,87.63,,2021-02-28T17:43:17+01:00,136.0,4.7,1.4,Berlin,11
16840273,2021-02-28T15:30:00,50.001053,8.245478,10.6,0.0,,52.95,,2021-02-28T18:07:44+01:00,45.0,13.0,4.7,Mainz,11
16840274,2021-02-26T20:30:00,53.066394,8.837628,4.0,0.0,,87.85,,2021-02-26T17:57:37+01:00,287.0,7.9,2.9,Bremen,11
16840275,2021-02-27T15:30:00,48.791527,9.230742,10.9,0.0,,51.34,,2021-02-27T18:03:38+01:00,97.0,13.3,3.5,Stuttgart,11
16840276,2021-03-06T18:30:00,48.218777,11.624748,2.4,0.0,,57.83,,2021-03-06T18:05:31+01:00,77.0,2.9,0.0,Munich,11
16840277,2021-03-06T15:30:00,51.175213,6.383958,5.8,0.0,0.0,44.46,,2021-03-06T18:24:08+01:00,70.0,,12.4,Mönchengladbach,11
16840278,2021-03-06T15:30:00,49.23906,8.88775,,0.0,,,,,,,,Sinsheim,11
16840279,2021-03-06T15:30:00,52.514477,13.239358,3.9,0.0,,76.24,,2021-03-06T17:55:31+01:00,288.0,32.0,17.6,Freiburg im Breisgau,11
16840280,2021-03-06T15:30:00,50.12581,8.65399,11.7,0.0,,37.04,,2021-03-06T18:15:55+01:00,351.0,3.2,0.0,Frankfurt am Main,11
16840281,2021-03-06T15:30:00,52.514477,13.239358,3.9,0.0,,76.24,,2021-03-06T17:55:31+01:00,288.0,32.0,17.6,Berlin,11
16840282,2021-03-05T20:30:00,51.553673,7.07057,2.0,0.0,,55.79,,2021-03-05T18:19:19+01:00,57.0,0.0,0.0,Gelsenkirchen,11
16840283,2021-03-07T15:30:00,50.933445,6.876095,5.0,0.0,41.2,52.18,,2021-03-07T18:24:04+01:00,45.0,,13.0,Cologne,11
16840284,2021-03-07T18:00:00,52.031389,8.516944,3.8,0.0,,64.63,1022.3,2021-03-07T18:16:38+01:00,286.0,,9.3,Bielefeld,11
16840285,2021-03-13T18:30:00,51.492493,7.451885,6.5,3.25,,73.59,,2021-03-13T18:31:41+01:00,262.0,34.8,10.9,Dortmund,11
16840286,2021-03-14T15:30:00,51.345833,12.348056,9.6,0.0,,52.61,,2021-03-14T18:13:50+01:00,317.0,25.4,24.3,Leipzig,11
16840287,2021-03-14T13:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840288,2021-03-13T15:30:00,52.431561,10.803541,5.6,0.0,,88.19,,2021-03-13T18:17:55+01:00,235.0,24.1,9.7,Wolfsburg,11
16840289,2021-03-13T15:30:00,52.457687,13.567712,6.7,0.0,,80.47,,2021-03-13T18:06:50+01:00,114.0,17.6,7.9,Berlin,11
16840290,2021-03-13T15:30:00,50.001053,8.245478,8.4,0.0,,75.92,,2021-03-13T18:29:02+01:00,231.0,35.3,19.4,Mainz,11
16840291,2021-03-12T20:30:00,48.322971,10.885949,4.5,0.0,,66.99,,2021-03-12T18:17:30+01:00,15.0,4.7,0.0,Augsburg,11
16840292,2021-03-13T15:30:00,53.08998,8.80998,7.0,0.0,,78.66,,2021-03-13T18:25:39+01:00,220.0,36.2,12.1,Bremen,11
16840293,2021-03-14T18:00:00,48.791527,9.230742,3.8,0.0,,82.97,1014.8,2021-03-14T18:27:01+01:00,279.0,,16.0,Stuttgart,11
16840294,2021-03-20T15:30:00,48.218777,11.624748,0.0,0.0,,60.2,,2021-03-20T18:26:29+01:00,360.0,0.0,0.0,Munich,11
16840295,2021-03-21T13:30:00,49.23906,8.88775,,0.0,,,,,,,,Sinsheim,11
16840296,2021-03-21T18:00:00,52.514477,13.239358,7.2,0.0,,44.89,1014.1,2021-03-21T18:22:21+01:00,324.0,,21.0,Freiburg im Breisgau,11
16840297,2021-03-20T15:30:00,50.12581,8.65399,11.7,0.0,,35.96,,2021-03-20T18:38:36+01:00,232.0,4.7,0.0,Frankfurt am Main,11
16840298,2021-03-21T15:30:00,52.514477,13.239358,10.0,0.0,,71.08,,2021-03-21T18:22:21+01:00,304.0,37.1,20.9,Berlin,11
16840299,2021-03-20T18:30:00,51.553673,7.07057,,0.0,,,,,,,,Gelsenkirchen,11
16840300,2021-03-20T15:30:00,50.933445,6.876095,6.4,0.0,0.0,31.74,,2021-03-20T18:45:50+01:00,359.0,,9.5,Cologne,11
16840301,2021-03-20T15:30:00,53.08998,8.80998,5.5,0.0,,68.45,,2021-03-20T18:38:24+01:00,284.0,19.4,6.3,Bremen,11
16840302,2021-03-19T20:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840303,2021-04-03T15:30:00,51.492493,7.451885,10.8,0.0,,55.14,,2021-04-03T20:07:09+02:00,17.0,15.2,4.3,Dortmund,11
16840304,2021-04-03T18:30:00,51.345833,12.348056,9.8,0.0,,30.08,,2021-04-03T19:47:22+02:00,338.0,23.3,22.2,Leipzig,11
16840305,2021-04-03T20:30:00,51.175213,6.383958,8.3,0.0,70.3,56.64,,2021-04-03T20:11:04+02:00,352.0,,12.6,Mönchengladbach,11
16840306,2021-04-03T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840307,2021-04-03T15:30:00,52.431561,10.803541,11.2,0.0,,40.92,,2021-04-03T19:54:49+02:00,342.0,20.9,13.0,Wolfsburg,11
16840308,2021-04-04T18:00:00,52.457687,13.567712,9.1,0.0,,53.22,1016.8,2021-04-04T19:45:32+02:00,275.0,,21.1,Berlin,11
16840309,2021-04-03T15:30:00,50.001053,8.245478,12.3,0.0,,35.87,,2021-04-03T20:02:19+02:00,68.0,16.2,4.7,Mainz,11
16840310,2021-04-03T15:30:00,48.322971,10.885949,7.8,0.0,,50.49,,2021-04-03T19:50:01+02:00,338.0,11.1,4.2,Augsburg,11
16840311,2021-04-04T15:30:00,48.791527,9.230742,13.4,0.0,,39.98,,2021-04-04T19:58:36+02:00,285.0,12.1,4.2,Stuttgart,11
16840312,2021-04-10T15:30:00,48.218777,11.624748,17.0,0.0,,39.84,,2021-04-10T19:57:08+02:00,250.0,6.9,2.0,Munich,11
16840313,2021-04-12T20:30:00,49.23906,8.88775,,0.0,,,,,,,,Sinsheim,11
16840314,2021-04-10T15:30:00,50.12581,8.65399,12.3,0.0,,80.82,,2021-04-10T20:11:52+02:00,219.0,1.4,0.0,Frankfurt am Main,11
16840315,2021-04-10T15:30:00,52.514477,13.239358,9.5,0.0,,72.99,,2021-04-10T19:57:24+02:00,357.0,13.0,4.7,Berlin,11
16840316,2021-04-11T15:30:00,51.553673,7.07057,5.7,0.0,,85.97,,2021-04-11T20:22:10+02:00,355.0,2.6,0.0,Gelsenkirchen,11
16840317,2021-04-11T18:00:00,50.933445,6.876095,5.2,0.0,,85.98,1015.8,2021-04-11T20:21:53+02:00,332.0,,19.8,Cologne,11
16840318,2021-04-10T15:30:00,53.08998,8.80998,8.4,0.0,,60.94,,2021-04-10T20:16:09+02:00,70.0,14.6,2.3,Bremen,11
16840319,2021-04-09T20:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840320,2021-04-10T18:30:00,48.791527,9.230742,17.0,0.0,,48.12,,2021-04-10T20:07:33+02:00,66.0,6.2,1.5,Stuttgart,11
16840321,2021-04-18T15:30:00,51.492493,7.451885,14.1,0.0,,60.1,,2021-04-18T20:32:14+02:00,15.0,13.0,3.9,Dortmund,11
16840322,2021-04-16T20:30:00,51.345833,12.348056,7.8,0.0,,51.04,,2021-04-16T20:08:59+02:00,340.0,14.4,14.4,Leipzig,11
16840323,2021-04-17T15:30:00,51.175213,6.383958,10.9,0.0,26.7,42.03,,2021-04-17T20:34:09+02:00,30.0,,17.7,Mönchengladbach,11
16840324,2021-04-17T18:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840325,2021-04-17T15:30:00,52.431561,10.803541,10.6,0.0,,56.87,,2021-04-17T20:19:13+02:00,333.0,19.4,9.7,Wolfsburg,11
16840326,2021-04-17T15:30:00,52.514477,13.239358,13.4,0.0,,60.86,,2021-04-17T20:09:38+02:00,50.0,20.9,4.7,Freiburg im Breisgau,11
16840327,2021-04-17T15:30:00,52.457687,13.567712,11.7,0.0,,65.39,,2021-04-17T20:08:12+02:00,135.0,4.7,0.0,Berlin,11
16840328,2021-05-03T18:00:00,50.001053,8.245478,13.5,0.0,0.0,38.41,1018.2,2021-05-03T20:49:04+02:00,245.0,,17.4,Mainz,11
16840329,2021-04-17T15:30:00,48.322971,10.885949,7.8,0.0,,63.02,,2021-04-17T20:10:27+02:00,11.0,4.7,1.4,Augsburg,11
16840330,2021-04-20T20:30:00,48.218777,11.624748,10.2,0.0,,72.7,,2021-04-20T20:11:38+02:00,30.0,2.0,0.0,Munich,11
16840331,2021-04-21T20:30:00,51.492493,7.451885,9.8,0.0,,65.58,,2021-04-21T20:37:14+02:00,281.0,22.4,6.6,Dortmund,11
16840332,2021-04-21T20:30:00,49.23906,8.88775,,0.0,,,,,,,,Sinsheim,11
16840333,2021-04-20T20:30:00,50.12581,8.65399,18.9,0.0,,39.98,,2021-04-20T20:27:37+02:00,19.0,0.0,0.0,Frankfurt am Main,11
16840334,2021-05-06T18:30:00,52.514477,13.239358,11.7,0.0,,48.17,,2021-05-06T20:42:23+02:00,216.0,35.3,24.1,Berlin,11
16840335,2021-04-20T18:30:00,50.933445,6.876095,13.3,0.0,54.2,49.44,,2021-04-20T20:36:34+02:00,60.0,,5.4,Cologne,11
16840336,2021-04-21T20:30:00,53.08998,8.80998,6.1,0.0,,62.18,,2021-04-21T20:35:52+02:00,3.0,12.9,3.2,Bremen,11
16840337,2021-04-20T20:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840338,2021-04-21T20:30:00,48.791527,9.230742,15.0,0.0,,54.43,,2021-04-21T20:23:54+02:00,305.0,1.5,0.7,Stuttgart,11
16840339,2021-04-25T15:30:00,51.345833,12.348056,9.5,0.0,,47.2,,2021-04-25T20:23:52+02:00,300.0,24.1,24.1,Leipzig,11
16840340,2021-04-25T18:00:00,51.175213,6.383958,11.9,0.0,44.1,45.53,1025.1,2021-04-25T20:47:18+02:00,22.0,30.8,15.6,Mönchengladbach,11
16840341,2021-04-24T18:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840342,2021-04-24T15:30:00,52.431561,10.803541,12.3,0.0,,49.04,,2021-04-24T20:31:22+02:00,311.0,16.2,9.7,Wolfsburg,11
16840343,2021-04-24T15:30:00,52.514477,13.239358,12.3,0.0,,48.0,,2021-04-24T20:21:50+02:00,308.0,33.8,11.2,Freiburg im Breisgau,11
16840344,2021-04-24T15:30:00,52.457687,13.567712,10.6,0.0,,49.39,,2021-04-24T20:20:22+02:00,15.0,6.5,3.2,Berlin,11
16840345,2021-05-12T18:00:00,51.553673,7.07057,15.8,0.0,,58.57,1010.2,2021-05-12T21:13:03+02:00,71.0,,11.5,Gelsenkirchen,11
16840346,2021-04-24T15:30:00,50.001053,8.245478,16.7,0.0,,37.97,,2021-04-24T20:35:12+02:00,11.0,14.4,6.5,Mainz,11
16840347,2021-04-23T20:30:00,48.322971,10.885949,11.7,0.0,,41.98,,2021-04-23T20:19:10+02:00,9.0,1.4,0.0,Augsburg,11
16840348,2021-05-08T18:30:00,48.218777,11.624748,17.9,0.0,,41.48,,2021-05-08T20:37:14+02:00,55.0,4.0,0.9,Munich,11
16840349,2021-05-08T15:30:00,51.492493,7.451885,13.4,0.0,,56.71,,2021-05-08T21:05:02+02:00,309.0,18.1,4.3,Dortmund,11
16840350,2021-05-08T15:30:00,49.23906,8.88775,,0.0,,,,,,,,Sinsheim,11
16840351,2021-05-08T15:30:00,52.431561,10.803541,16.2,0.0,,37.82,,2021-05-08T20:55:09+02:00,229.0,22.7,14.4,Wolfsburg,11
16840352,2021-05-09T15:30:00,50.12581,8.65399,30.6,0.0,,22.96,,2021-05-09T20:56:51+02:00,15.0,17.6,6.5,Frankfurt am Main,11
16840353,2021-05-09T18:00:00,52.514477,13.239358,25.4,0.0,,33.04,1007.2,2021-05-09T20:47:22+02:00,162.0,,14.5,Berlin,11
16840354,2021-05-09T13:30:00,50.933445,6.876095,23.3,0.0,0.0,47.1,,2021-05-09T21:06:51+02:00,185.0,,30.4,Cologne,11
16840355,2021-05-08T15:30:00,53.08998,8.80998,14.7,0.0,,44.88,,2021-05-08T21:05:43+02:00,156.0,21.8,7.2,Bremen,11
16840356,2021-05-07T20:30:00,48.791527,9.230742,10.4,0.0,,59.72,,2021-05-07T20:47:13+02:00,330.0,5.0,0.7,Stuttgart,11
16840357,2021-05-16T20:30:00,51.345833,12.348056,15.9,0.0,,50.48,,2021-05-16T20:57:05+02:00,199.0,13.2,8.5,Leipzig,11
16840358,2021-05-15T15:30:00,51.175213,6.383958,10.6,0.0,100.0,77.27,,2021-05-15T21:18:48+02:00,194.0,,21.5,Mönchengladbach,11
16840359,2021-05-15T15:30:00,51.037704,7.002651,,0.0,,,,,,,,Leverkusen,11
16840360,2021-05-15T15:30:00,52.514477,13.239358,20.0,0.0,,52.18,,2021-05-15T20:57:01+02:00,185.0,33.8,25.9,Freiburg im Breisgau,11
16840361,2021-05-15T15:30:00,52.514477,13.239358,20.0,0.0,,52.18,,2021-05-15T20:57:01+02:00,185.0,33.8,25.9,Berlin,11
16840362,2021-05-15T15:30:00,51.553673,7.07057,,0.0,,,,,,,,Gelsenkirchen,11
16840363,2021-05-16T18:00:00,50.001053,8.245478,15.2,0.0,0.0,60.89,1001.8,2021-05-16T21:08:05+02:00,282.0,,13.9,Mainz,11
16840364,2021-05-15T15:30:00,48.322971,10.885949,16.7,0.0,,44.97,,2021-05-15T20:49:55+02:00,19.0,16.2,6.5,Augsburg,11
16840365,2021-05-15T15:30:00,52.031389,8.516944,,0.0,,,,,,,,Bielefeld,11
16840366,2021-05-22T15:30:00,48.218777,11.624748,17.5,0.0,,45.92,,2021-05-22T20:55:18+02:00,296.0,14.4,2.9,Munich,11
16840367,2021-05-22T15:30:00,51.492493,7.451885,11.1,0.0,,87.02,,2021-05-22T21:25:50+02:00,229.0,34.6,11.2,Dortmund,11
16840368,2021-05-22T15:30:00,49.238312,8.887622,,0.0,,,,,,,,Sinsheim,11
16840369,2021-05-22T15:30:00,52.431561,10.803541,13.4,0.0,,70.76,,2021-05-22T21:16:51+02:00,244.0,41.8,27.4,Wolfsburg,11
